pi_time,motor_position,motor_speed,motor_current,motor_temperature
4.084728002548218,1.0920774462478806,900.0,0.54,32
4.084728002548218,1.0920774462478806,900.0,0.54,32
4.104815721511841,1.121997376282069,3150.0,-0.04,31
4.104815721511841,1.121997376282069,3150.0,-0.04,31
4.124711751937866,1.1369573412991634,630.0,0.48,32
4.144989013671875,1.1369573412991634,630.0,0.48,32
4.144989013671875,1.1519173063162578,2340.0,-0.23,31
4.144989013671875,1.1519173063162578,2340.0,-0.23,31
4.165447235107422,1.166877271333352,720.0,0.37,32
4.165447235107422,1.166877271333352,720.0,0.37,32
4.18522572517395,1.1967972013675403,3600.0,0.0,32
4.18522572517395,1.1967972013675403,3600.0,0.0,32
4.207847595214844,1.2117571663846345,1170.0,-0.13,32
4.207847595214844,1.2117571663846345,1170.0,-0.13,32
4.228386402130127,1.2267171314017289,1440.0,0.17,31
4.228386402130127,1.2267171314017289,1440.0,0.17,31
4.244706392288208,1.2416770964188233,180.0,0.41000000000000003,32
4.244706392288208,1.2416770964188233,180.0,0.41000000000000003,32
4.265108823776245,1.2566370614359172,3150.0,0.01,32
4.265108823776245,1.2566370614359172,3150.0,0.01,32
4.285276889801025,1.2715970264530116,1260.0,-0.19,32
4.285276889801025,1.2715970264530116,1260.0,-0.19,32
4.304935932159424,1.2865569914701058,540.0,0.44,32
4.304935932159424,1.2865569914701058,540.0,0.44,32
4.325344800949097,1.3015169564872002,2700.0,-0.16,32
4.325344800949097,1.3015169564872002,2700.0,-0.16,32
4.3450608253479,1.3164769215042944,2160.0,-0.1,32
4.3450608253479,1.3164769215042944,2160.0,-0.1,32
4.368988513946533,1.3314368865213886,630.0,0.37,32
4.368988513946533,1.3314368865213886,630.0,0.37,32
4.3850579261779785,1.3463968515384828,900.0,-0.33,32
4.3850579261779785,1.3463968515384828,900.0,-0.33,32
4.4047324657440186,1.3463968515384828,450.0,0.51,32
4.4047324657440186,1.3463968515384828,450.0,0.51,32
4.424962997436523,1.3763167815726716,2880.0,-0.08,32
4.424962997436523,1.3763167815726716,2880.0,-0.08,32
4.4456541538238525,1.3763167815726716,630.0,-0.1,31
4.4456541538238525,1.3763167815726716,630.0,-0.1,31
4.466108083724976,1.3912767465897655,180.0,-0.33,32
4.466108083724976,1.3912767465897655,180.0,-0.33,32
4.484894037246704,1.3912767465897655,270.0,0.52,32
4.484894037246704,1.3912767465897655,270.0,0.52,32
4.505159616470337,1.40623671160686,2790.0,-0.08,32
4.505159616470337,1.40623671160686,2790.0,-0.08,32
4.526294946670532,1.40623671160686,90.0,0.44,32
4.526294946670532,1.40623671160686,90.0,0.44,32
4.546371936798096,1.421196676623954,1080.0,0.38,32
4.546371936798096,1.421196676623954,1080.0,0.38,32
4.5660271644592285,1.4361566416410487,90.0,-0.32,32
4.5660271644592285,1.4361566416410487,90.0,-0.32,32
4.585148096084595,1.4361566416410487,270.0,0.38,32
4.585148096084595,1.4361566416410487,270.0,0.38,32
4.605270862579346,1.451116606658143,1800.0,-0.08,32
4.605270862579346,1.451116606658143,1800.0,-0.08,32
4.625175714492798,1.451116606658143,0.0,-0.26,31
4.625175714492798,1.451116606658143,0.0,-0.26,31
4.645287275314331,1.451116606658143,0.0,0.35000000000000003,32
4.645287275314331,1.451116606658143,0.0,0.35000000000000003,32
4.666532754898071,1.451116606658143,270.0,0.4,32
4.666532754898071,1.451116606658143,270.0,0.4,32
4.685013294219971,1.4660765716752369,2430.0,0.13,32
4.685013294219971,1.4660765716752369,2430.0,0.13,32
4.705207824707031,1.4660765716752369,180.0,-0.09,32
4.705207824707031,1.4660765716752369,180.0,-0.09,32
4.725144624710083,1.4660765716752369,0.0,-0.15,32
4.725144624710083,1.4660765716752369,0.0,-0.15,32
4.745122194290161,1.4660765716752369,0.0,-0.19,32
4.745122194290161,1.4660765716752369,0.0,-0.19,32
4.766042709350586,1.4660765716752369,0.0,-0.21,32
4.766042709350586,1.4660765716752369,0.0,-0.21,32
4.788453578948975,1.4660765716752369,0.0,-0.27,32
4.805525541305542,1.4660765716752369,0.0,-0.27,32
4.805525541305542,1.4660765716752369,0.0,-0.27,32
4.805525541305542,1.4660765716752369,0.0,-0.27,32
4.825360536575317,1.4810365366923313,90.0,-0.3,32
4.825360536575317,1.4810365366923313,90.0,-0.3,32
4.845925331115723,1.4660765716752369,0.0,-0.25,32
4.845925331115723,1.4660765716752369,0.0,-0.25,32
4.8647565841674805,1.4660765716752369,0.0,-0.23,32
4.8647565841674805,1.4660765716752369,0.0,-0.23,32
4.884829759597778,1.4660765716752369,0.0,-0.17,32
4.884829759597778,1.4660765716752369,0.0,-0.17,32
4.904911279678345,1.4660765716752369,-90.0,-0.13,32
4.904911279678345,1.4660765716752369,-90.0,-0.13,32
4.924867391586304,1.4660765716752369,0.0,-0.04,32
4.924867391586304,1.4660765716752369,0.0,-0.04,32
4.944859743118286,1.4660765716752369,0.0,-0.06,32
4.944859743118286,1.4660765716752369,0.0,-0.06,32
4.964903116226196,1.4660765716752369,-90.0,-0.18,32
4.964903116226196,1.4660765716752369,-90.0,-0.18,32
4.986562728881836,1.4660765716752369,-270.0,-0.31,32
4.986562728881836,1.4660765716752369,-270.0,-0.31,32
5.006152153015137,1.4660765716752369,-270.0,0.42,32
5.006152153015137,1.4660765716752369,-270.0,0.42,32
5.027018070220947,1.4361566416410487,-2700.0,0.03,32
5.027018070220947,1.4361566416410487,-2700.0,0.03,32
5.0457117557525635,1.4361566416410487,-360.0,-0.28,31
5.0457117557525635,1.4361566416410487,-360.0,-0.28,31
5.06547474861145,1.4361566416410487,-180.0,0.47000000000000003,31
5.06547474861145,1.4361566416410487,-180.0,0.47000000000000003,31
5.084748983383179,1.421196676623954,-2610.0,0.0,31
5.084748983383179,1.421196676623954,-2610.0,0.0,31
5.104923963546753,1.40623671160686,-1080.0,-0.04,32
5.104923963546753,1.40623671160686,-1080.0,-0.04,32
5.125005722045898,1.40623671160686,-180.0,-0.06,32
5.125005722045898,1.40623671160686,-180.0,-0.06,32
5.145296812057495,1.40623671160686,-180.0,0.28,32
5.145296812057495,1.40623671160686,-180.0,0.28,32
5.165844917297363,1.3912767465897655,-2160.0,0.05,32
5.165844917297363,1.3912767465897655,-2160.0,0.05,32
5.184820175170898,1.3763167815726716,-360.0,-0.25,32
5.184820175170898,1.3763167815726716,-360.0,-0.25,32
5.204908132553101,1.3763167815726716,-540.0,0.43,32
5.204908132553101,1.3763167815726716,-540.0,0.43,32
5.227666854858398,1.3463968515384828,-2520.0,0.11,32
5.227666854858398,1.3463968515384828,-2520.0,0.11,32
5.245264768600464,1.3314368865213886,-540.0,-0.15,31
5.245264768600464,1.3314368865213886,-540.0,-0.15,31
5.264992713928223,1.3314368865213886,-450.0,0.43,32
5.285159349441528,1.3164769215042944,-2610.0,0.17,32
5.285159349441528,1.3164769215042944,-2610.0,0.17,32
5.285159349441528,1.3164769215042944,-2610.0,0.17,32
5.306362152099609,1.3015169564872002,-1260.0,-0.26,32
5.306362152099609,1.3015169564872002,-1260.0,-0.26,32
5.326385021209717,1.2865569914701058,-360.0,0.48,32
5.326385021209717,1.2865569914701058,-360.0,0.48,32
5.345824480056763,1.2715970264530116,-3600.0,-0.13,32
5.345824480056763,1.2715970264530116,-3600.0,-0.13,32
5.3662109375,1.2566370614359172,-630.0,-0.31,32
5.3662109375,1.2566370614359172,-630.0,-0.31,32
5.385275840759277,1.2416770964188233,-810.0,0.48,32
5.385275840759277,1.2416770964188233,-810.0,0.48,32
5.405051946640015,1.2267171314017289,-1080.0,-0.44,32
5.405051946640015,1.2267171314017289,-1080.0,-0.44,32
5.4258341789245605,1.2117571663846345,-2880.0,-0.22,31
5.4258341789245605,1.2117571663846345,-2880.0,-0.22,31
5.446544170379639,1.181837236350446,-1890.0,-0.27,31
5.446544170379639,1.181837236350446,-1890.0,-0.27,31
5.467145681381226,1.181837236350446,-810.0,0.56,31
5.467145681381226,1.181837236350446,-810.0,0.56,31
5.485119819641113,1.1369573412991634,-4230.0,0.12,32
5.485119819641113,1.1369573412991634,-4230.0,0.12,32
5.504899740219116,1.1369573412991634,-810.0,0.41000000000000003,32
5.504899740219116,1.1369573412991634,-810.0,0.41000000000000003,32
5.524852991104126,1.107037411264975,-3420.0,0.15,32
5.524852991104126,1.107037411264975,-3420.0,0.15,32
5.545331001281738,1.0920774462478806,-630.0,0.29,31
5.545331001281738,1.0920774462478806,-630.0,0.29,31
5.56525444984436,1.0771174812307864,-2700.0,-0.23,31
5.56525444984436,1.0771174812307864,-2700.0,-0.23,31
5.585081100463867,1.0471975511965976,-3060.0,0.19,32
5.585081100463867,1.0471975511965976,-3060.0,0.19,32
5.6048359870910645,1.0322375861795037,-1080.0,0.45,31
5.6048359870910645,1.0322375861795037,-1080.0,0.45,31
5.624949216842651,1.0172776211624093,-3510.0,0.18,32
5.624949216842651,1.0172776211624093,-3510.0,0.18,32
5.645978927612305,0.9873576911282208,-810.0,0.49,31
5.645978927612305,0.9873576911282208,-810.0,0.49,31
5.6667656898498535,0.9723977261111265,-3870.0,0.18,31
5.6667656898498535,0.9723977261111265,-3870.0,0.18,31
5.685381889343262,0.9424777960769382,-630.0,0.5,31
5.685381889343262,0.9424777960769382,-630.0,0.5,31
5.704909324645996,0.9275178310598438,-3600.0,0.18,31
5.704909324645996,0.9275178310598438,-3600.0,0.18,31
5.725053787231445,0.8975979010256552,-1350.0,0.36,31
5.725053787231445,0.8975979010256552,-1350.0,0.36,31
5.74525785446167,0.8676779709914668,-2340.0,-0.06,32
5.74525785446167,0.8676779709914668,-2340.0,-0.06,32
5.764719486236572,0.8527180059743724,-2430.0,0.07,32
5.764719486236572,0.8527180059743724,-2430.0,0.07,32
5.7851598262786865,0.8227980759401841,-2700.0,0.01,31
5.7851598262786865,0.8227980759401841,-2700.0,0.01,31
5.8066020011901855,0.8078381109230898,-3060.0,0.09,32
5.8066020011901855,0.8078381109230898,-3060.0,0.09,32
5.825727939605713,0.7779181808889013,-1800.0,-0.37,32
5.825727939605713,0.7779181808889013,-1800.0,-0.37,32
5.844984531402588,0.7629582158718071,-3780.0,0.28,31
5.844984531402588,0.7629582158718071,-3780.0,0.28,31
5.865870952606201,0.7330382858376184,-1350.0,0.49,31
5.865870952606201,0.7330382858376184,-1350.0,0.49,31
5.8849804401397705,0.6881583907863358,-3780.0,-0.12,32
5.8849804401397705,0.6881583907863358,-3780.0,-0.12,32
5.904927968978882,0.6881583907863358,-1530.0,0.5700000000000001,31
5.904927968978882,0.6881583907863358,-1530.0,0.5700000000000001,31
5.924821138381958,0.6432784957350529,-4050.0,0.07,31
5.944709539413452,0.6432784957350529,-4050.0,0.07,31
5.944709539413452,0.6283185307179586,-810.0,0.45,32
5.944709539413452,0.6283185307179586,-810.0,0.45,32
5.96497654914856,0.583438635666676,-4950.0,-0.09,31
5.96497654914856,0.583438635666676,-4950.0,-0.09,31
5.984830617904663,0.5684786706495817,-2700.0,-0.15,32
6.005915641784668,0.5684786706495817,-2700.0,-0.15,32
6.005915641784668,0.5385587406153932,-3420.0,0.22,32
6.005915641784668,0.5385587406153932,-3420.0,0.22,32
6.0247766971588135,0.5086388105812046,-2880.0,0.12,31
6.0247766971588135,0.5086388105812046,-2880.0,0.12,31
6.044904708862305,0.47871888054701617,-3060.0,-0.17,32
6.044904708862305,0.47871888054701617,-3060.0,-0.17,32
6.066779613494873,0.4637589155299219,-2790.0,0.36,31
6.066779613494873,0.4637589155299219,-2790.0,0.36,31
6.084885120391846,0.4338389854957334,-1980.0,0.45,31
6.105003595352173,0.4338389854957334,-1980.0,0.45,31
6.105003595352173,0.38895909044445065,-4050.0,-0.02,32
6.105003595352173,0.38895909044445065,-4050.0,-0.02,32
6.125425577163696,0.37399912542735636,-3240.0,-0.14,31
6.125425577163696,0.37399912542735636,-3240.0,-0.14,31
6.14505934715271,0.3440791953931679,-1890.0,0.2,31
6.14505934715271,0.3440791953931679,-1890.0,0.2,31
6.164888143539429,0.3141592653589793,-3150.0,0.11,31
6.164888143539429,0.3141592653589793,-3150.0,0.11,31
6.185298681259155,0.28423933532479084,-3780.0,0.21,31
6.185298681259155,0.28423933532479084,-3780.0,0.21,31
6.204853057861328,0.2543194052906023,-3600.0,-0.03,32
6.204853057861328,0.2543194052906023,-3600.0,-0.03,32
6.225023031234741,0.2243994752564138,-2790.0,0.17,32
6.244798421859741,0.2243994752564138,-2790.0,0.17,32
6.244798421859741,0.19447954522222533,-3150.0,-0.16,32
6.244798421859741,0.19447954522222533,-3150.0,-0.16,32
6.264949083328247,0.1795195802051311,-720.0,0.71,32
6.264949083328247,0.1795195802051311,-720.0,0.71,32
6.286211013793945,0.1346396851538483,-5310.0,-0.04,32
6.286211013793945,0.1346396851538483,-5310.0,-0.04,32
6.305694580078125,0.10471975511965978,-2160.0,0.19,32
6.305694580078125,0.10471975511965978,-2160.0,0.19,32
6.325581312179565,0.07479982508547127,-3240.0,0.06,31
6.325581312179565,0.07479982508547127,-3240.0,0.06,31
6.346867322921753,0.04487989505128277,-2430.0,0.27,31
6.346867322921753,0.04487989505128277,-2430.0,0.27,31
6.36489725112915,0.014959965017094255,-3420.0,0.23,32
6.36489725112915,0.014959965017094255,-3420.0,0.23,32
6.384849786758423,0.0,-3870.0,-0.12,31
6.384849786758423,0.0,-3870.0,-0.12,31
6.405128002166748,-0.02991993003418851,-3510.0,0.29,32
6.405128002166748,-0.02991993003418851,-3510.0,0.29,32
6.426663637161255,-0.04487989505128277,-2250.0,0.31,32
6.426663637161255,-0.04487989505128277,-2250.0,0.31,32
6.4470977783203125,-0.08975979010256555,-3510.0,0.16,32
6.4470977783203125,-0.08975979010256555,-3510.0,0.16,32
6.464725017547607,-0.10471975511965978,-1980.0,0.35000000000000003,32
6.464725017547607,-0.10471975511965978,-1980.0,0.35000000000000003,32
6.484920263290405,-0.14959965017094254,-4320.0,0.06,32
6.484920263290405,-0.14959965017094254,-4320.0,0.06,32
6.50493311882019,-0.1645596151880368,-2700.0,0.2,32
6.50493311882019,-0.1645596151880368,-2700.0,0.2,32
6.525490999221802,-0.19447954522222533,-2250.0,0.31,32
6.525490999221802,-0.19447954522222533,-2250.0,0.31,32
6.544948577880859,-0.23935944027350808,-3870.0,-0.12,32
6.544948577880859,-0.23935944027350808,-3870.0,-0.12,32
6.566318035125732,-0.2543194052906023,-1800.0,0.5,32
6.566318035125732,-0.2543194052906023,-1800.0,0.5,32
6.584994554519653,-0.28423933532479084,-4410.0,0.24,32
6.584994554519653,-0.28423933532479084,-4410.0,0.24,32
6.604953050613403,-0.3141592653589793,-2970.0,-0.28,32
6.604953050613403,-0.3141592653589793,-2970.0,-0.28,32
6.6248939037323,-0.3440791953931679,-3870.0,0.23,32
6.6248939037323,-0.3440791953931679,-3870.0,0.23,32
6.644742012023926,-0.37399912542735636,-3780.0,0.08,32
6.644742012023926,-0.37399912542735636,-3780.0,0.08,32
6.665020704269409,-0.4039190554615449,-3330.0,0.02,32
6.665020704269409,-0.4039190554615449,-3330.0,0.02,32
6.684758186340332,-0.4338389854957334,-3060.0,0.19,31
6.684758186340332,-0.4338389854957334,-3060.0,0.19,31
6.704745769500732,-0.4487989505128276,-900.0,0.6,32
6.704745769500732,-0.4487989505128276,-900.0,0.6,32
6.724765777587891,-0.4936788455641104,-5310.0,0.03,32
6.724765777587891,-0.4936788455641104,-5310.0,0.03,32
6.744755744934082,-0.5086388105812046,-1440.0,0.51,32
6.744755744934082,-0.5086388105812046,-1440.0,0.51,32
6.764963388442993,-0.5535187056324875,-4500.0,0.0,32
6.764963388442993,-0.5535187056324875,-4500.0,0.0,32
6.785155534744263,-0.5535187056324875,-810.0,0.64,31
6.785155534744263,-0.5535187056324875,-810.0,0.64,31
6.804901123046875,-0.5983986006837702,-3870.0,-0.22,32
6.804901123046875,-0.5983986006837702,-3870.0,-0.22,32
6.824886322021484,-0.6283185307179586,-2700.0,0.13,32
6.824886322021484,-0.6283185307179586,-2700.0,0.13,32
6.844871282577515,-0.6432784957350529,-1170.0,0.41000000000000003,32
6.844871282577515,-0.6432784957350529,-1170.0,0.41000000000000003,32
6.867665529251099,-0.6881583907863358,-3960.0,-0.01,32
6.867665529251099,-0.6881583907863358,-3960.0,-0.01,32
6.892497301101685,-0.70311835580343,-1980.0,0.34,32
6.892497301101685,-0.70311835580343,-1980.0,0.34,32
6.907022714614868,-0.7180783208205244,-3150.0,0.29,32
6.907022714614868,-0.7180783208205244,-3150.0,0.29,32
6.927185535430908,-0.7629582158718071,-3150.0,-0.12,32
6.945377588272095,-0.7629582158718071,-3150.0,-0.12,32
6.945377588272095,-0.7779181808889013,-1980.0,0.28,32
6.945377588272095,-0.7779181808889013,-1980.0,0.28,32
6.964861631393433,-0.8078381109230898,-3240.0,-0.19,32
6.964861631393433,-0.8078381109230898,-3240.0,-0.19,32
6.986373424530029,-0.8377580409572782,-2790.0,-0.24,32
7.005568027496338,-0.8377580409572782,-2790.0,-0.24,32
7.005568027496338,-0.8527180059743724,-3150.0,0.24,32
7.005568027496338,-0.8527180059743724,-3150.0,0.24,32
7.0248494148254395,-0.882637936008561,-2700.0,0.21,32
7.0248494148254395,-0.882637936008561,-2700.0,0.21,32
7.046405076980591,-0.8975979010256552,-630.0,0.48,31
7.046405076980591,-0.8975979010256552,-630.0,0.48,31
7.065027713775635,-0.9275178310598438,-4230.0,0.0,32
7.085305213928223,-0.9275178310598438,-4230.0,0.0,32
7.085305213928223,-0.9424777960769382,-990.0,0.39,32
7.085305213928223,-0.9424777960769382,-990.0,0.39,32
7.105071783065796,-0.9723977261111265,-3240.0,-0.03,32
7.105071783065796,-0.9723977261111265,-3240.0,-0.03,32
7.124935626983643,-0.9873576911282208,-900.0,0.5,32
7.124935626983643,-0.9873576911282208,-900.0,0.5,32
7.146209478378296,-1.0172776211624093,-3780.0,-0.1,32
7.146209478378296,-1.0172776211624093,-3780.0,-0.1,32
7.1654953956604,-1.0322375861795037,-990.0,0.52,32
7.1654953956604,-1.0322375861795037,-990.0,0.52,32
7.184859037399292,-1.062157516213692,-3150.0,-0.13,32
7.184859037399292,-1.062157516213692,-3150.0,-0.13,32
7.206693172454834,-1.0771174812307864,-990.0,0.54,32
7.206693172454834,-1.0771174812307864,-990.0,0.54,32
7.224756956100464,-1.0920774462478806,-1800.0,0.29,32
7.244872808456421,-1.0920774462478806,-1800.0,0.29,32
7.244872808456421,-1.107037411264975,-630.0,0.49,32
7.244872808456421,-1.107037411264975,-630.0,0.49,32
7.270995616912842,-1.1369573412991634,-3870.0,0.07,32
7.270995616912842,-1.1369573412991634,-3870.0,0.07,32
7.285012483596802,-1.1519173063162578,-630.0,0.38,31
7.285012483596802,-1.1519173063162578,-630.0,0.38,31
7.307656764984131,-1.166877271333352,-3060.0,0.14,32
7.307656764984131,-1.166877271333352,-3060.0,0.14,32
7.324824571609497,-1.1967972013675403,-990.0,-0.29,32
7.324824571609497,-1.1967972013675403,-990.0,-0.29,32
7.344915151596069,-1.1967972013675403,-630.0,0.54,32
7.344915151596069,-1.1967972013675403,-630.0,0.54,32
7.364930629730225,-1.2267171314017289,-3600.0,0.07,32
7.364930629730225,-1.2267171314017289,-3600.0,0.07,32
7.38721489906311,-1.2416770964188233,-630.0,0.41000000000000003,32
7.38721489906311,-1.2416770964188233,-630.0,0.41000000000000003,32
7.4048449993133545,-1.2566370614359172,-2160.0,0.3,32
7.4048449993133545,-1.2566370614359172,-2160.0,0.3,32
7.425120830535889,-1.2865569914701058,-1620.0,-0.25,32
7.425120830535889,-1.2865569914701058,-1620.0,-0.25,32
7.445124864578247,-1.2865569914701058,-450.0,0.48,32
7.445124864578247,-1.2865569914701058,-450.0,0.48,32
7.465078830718994,-1.3015169564872002,-1530.0,-0.36,32
7.465078830718994,-1.3015169564872002,-1530.0,-0.36,32
7.4848902225494385,-1.3015169564872002,-810.0,0.51,32
7.4848902225494385,-1.3015169564872002,-810.0,0.51,32
7.504747629165649,-1.3314368865213886,-2250.0,-0.06,32
7.504747629165649,-1.3314368865213886,-2250.0,-0.06,32
7.526726961135864,-1.3463968515384828,-360.0,-0.32,32
7.526726961135864,-1.3463968515384828,-360.0,-0.32,32
7.545000791549683,-1.3463968515384828,-360.0,0.5700000000000001,32
7.545000791549683,-1.3463968515384828,-360.0,0.5700000000000001,32
7.565129995346069,-1.3613568165555772,-1800.0,0.36,32
7.565129995346069,-1.3613568165555772,-1800.0,0.36,32
7.587759494781494,-1.3912767465897655,-1980.0,-0.04,32
7.587759494781494,-1.3912767465897655,-1980.0,-0.04,32
7.60716438293457,-1.3912767465897655,-90.0,-0.3,32
7.60716438293457,-1.3912767465897655,-90.0,-0.3,32
7.624959230422974,-1.3912767465897655,-360.0,0.44,32
7.624959230422974,-1.3912767465897655,-360.0,0.44,32
7.645714282989502,-1.40623671160686,-3150.0,0.04,32
7.645714282989502,-1.40623671160686,-3150.0,0.04,32
7.665457725524902,-1.421196676623954,-360.0,-0.28,32
7.665457725524902,-1.421196676623954,-360.0,-0.28,32
7.688947916030884,-1.421196676623954,-630.0,-0.16,32
7.706437110900879,-1.421196676623954,-630.0,-0.16,32
7.706437110900879,-1.421196676623954,0.0,-0.28,32
7.727768659591675,-1.421196676623954,0.0,-0.28,32
7.727768659591675,-1.4361566416410487,-180.0,0.39,32
7.727768659591675,-1.4361566416410487,-180.0,0.39,32
7.746620416641235,-1.451116606658143,-2700.0,0.16,32
7.746620416641235,-1.451116606658143,-2700.0,0.16,32
7.76798415184021,-1.451116606658143,-450.0,-0.18,32
7.76798415184021,-1.451116606658143,-450.0,-0.18,32
7.7882537841796875,-1.451116606658143,0.0,0.25,32
7.7882537841796875,-1.451116606658143,0.0,0.25,32
7.807088136672974,-1.451116606658143,-90.0,0.37,32
7.807088136672974,-1.451116606658143,-90.0,0.37,32
7.826922416687012,-1.451116606658143,-270.0,0.46,32
7.826922416687012,-1.451116606658143,-270.0,0.46,32
7.844871759414673,-1.4660765716752369,-2340.0,-0.01,32
7.844871759414673,-1.4660765716752369,-2340.0,-0.01,32
7.865532159805298,-1.4660765716752369,-90.0,-0.21,32
